CMDLINE python run_backtest.py --strategy enhanced_market_regime --data /Users/martinshih/Downloads/Systematic/Candlestick_Data/MES_Data/U19_H25.csv --steps 1 --train_start 2023-01-01 --train_end 2023-03-31 --mes-data --jobs 8
MEM 0.187500 1743655084.3027
MEM 33.515625 1743655084.4080
MEM 55.515625 1743655084.5123
MEM 72.421875 1743655084.6175
MEM 80.328125 1743655084.7227
MEM 106.859375 1743655084.8237
MEM 159.984375 1743655084.9289
MEM 211.453125 1743655085.0341
MEM 203.437500 1743655085.1379
MEM 203.437500 1743655085.2430
MEM 203.437500 1743655085.3482
MEM 203.437500 1743655085.4533
MEM 203.609375 1743655085.5572
MEM 205.171875 1743655085.6623
MEM 185.078125 1743655085.7628
MEM 139.250000 1743655085.8750
MEM 106.687500 1743655085.9770
MEM 106.687500 1743655086.0805
MEM 106.687500 1743655086.1895
MEM 106.687500 1743655086.2940
MEM 106.687500 1743655086.3946
MEM 106.687500 1743655086.5086
MEM 106.687500 1743655086.6138
MEM 106.687500 1743655086.7151
MEM 106.687500 1743655086.8179
MEM 106.687500 1743655086.9186
MEM 106.687500 1743655087.0194
MEM 106.687500 1743655087.1240
MEM 106.687500 1743655087.2272
MEM 106.687500 1743655087.3317
MEM 106.687500 1743655087.4378
MEM 106.687500 1743655087.5512
MEM 106.687500 1743655087.6555
MEM 106.687500 1743655087.7659
MEM 106.687500 1743655087.8700
MEM 106.687500 1743655087.9728
MEM 106.687500 1743655088.0869
MEM 102.671875 1743655088.1940
MEM 99.656250 1743655088.2993
MEM 99.656250 1743655088.4033
MEM 99.656250 1743655088.5067
MEM 99.656250 1743655088.6109
MEM 99.656250 1743655088.7166
MEM 99.656250 1743655088.8202
MEM 99.656250 1743655088.9235
MEM 99.656250 1743655089.0246
MEM 99.656250 1743655089.1265
MEM 99.656250 1743655089.2342
MEM 99.656250 1743655089.3393
MEM 101.609375 1743655089.4411
MEM 103.968750 1743655089.5449
MEM 104.375000 1743655089.6503
MEM 104.375000 1743655089.7555
MEM 104.375000 1743655089.8606
MEM 104.375000 1743655089.9613
MEM 104.375000 1743655090.0665
MEM 104.375000 1743655090.1695
MEM 104.375000 1743655090.2721
MEM 104.375000 1743655090.3747
MEM 104.375000 1743655090.4810
MEM 104.375000 1743655090.5837
MEM 102.531250 1743655090.6882
MEM 101.859375 1743655090.7904
MEM 101.859375 1743655090.8956
MEM 101.859375 1743655090.9998
MEM 101.859375 1743655091.1050
MEM 101.859375 1743655091.2107
MEM 101.859375 1743655091.3164
MEM 101.859375 1743655091.4195
MEM 101.859375 1743655091.5229
MEM 101.859375 1743655091.6281
MEM 101.859375 1743655091.7294
MEM 101.859375 1743655091.8340
MEM 101.859375 1743655091.9395
MEM 101.859375 1743655092.0452
MEM 101.859375 1743655092.1508
MEM 101.859375 1743655092.2562
MEM 101.859375 1743655092.3612
MEM 101.859375 1743655092.4661
MEM 101.859375 1743655092.5712
MEM 101.859375 1743655092.6763
MEM 101.859375 1743655092.7815
MEM 101.859375 1743655092.8866
MEM 101.859375 1743655092.9918
MEM 101.859375 1743655093.0954
MEM 111.046875 1743655093.2006
MEM 111.453125 1743655093.3026
MEM 111.453125 1743655093.4037
MEM 111.468750 1743655093.5088
MEM 111.687500 1743655093.6139
MEM 111.750000 1743655093.7155
MEM 111.750000 1743655093.8207
MEM 111.750000 1743655093.9257
MEM 111.750000 1743655094.0308
MEM 111.750000 1743655094.1358
MEM 112.546875 1743655094.2405
MEM 112.546875 1743655094.3456
MEM 112.546875 1743655094.4475
MEM 112.546875 1743655094.5476
MEM 112.546875 1743655094.6510
MEM 112.562500 1743655094.7522
MEM 112.562500 1743655094.8563
MEM 112.562500 1743655094.9615
MEM 112.562500 1743655095.0666
MEM 113.312500 1743655095.1674
MEM 113.312500 1743655095.2726
MEM 113.312500 1743655095.3777
MEM 113.312500 1743655095.4827
MEM 113.312500 1743655095.5877
MEM 113.312500 1743655095.6928
MEM 113.328125 1743655095.7975
MEM 113.328125 1743655095.9027
MEM 113.328125 1743655096.0040
MEM 113.484375 1743655096.1091
MEM 134.062500 1743655096.2097
MEM 168.171875 1743655096.3112
MEM 175.015625 1743655096.4147
MEM 226.609375 1743655096.5199
MEM 252.328125 1743655096.6245
MEM 252.328125 1743655096.7299
MEM 252.328125 1743655096.8353
MEM 254.531250 1743655096.9397
MEM 254.531250 1743655097.0407
MEM 254.531250 1743655097.1458
MEM 254.531250 1743655097.2510
MEM 254.531250 1743655097.3562
MEM 254.531250 1743655097.4580
MEM 254.531250 1743655097.5632
MEM 254.531250 1743655097.6684
MEM 254.531250 1743655097.7735
MEM 254.531250 1743655097.8790
MEM 243.843750 1743655097.9800
MEM 243.812500 1743655098.0851
MEM 243.890625 1743655098.1902
MEM 243.890625 1743655098.2946
MEM 243.890625 1743655098.4007
MEM 243.890625 1743655098.5022
MEM 243.890625 1743655098.6076
MEM 243.890625 1743655098.7097
MEM 243.890625 1743655098.8153
MEM 243.890625 1743655098.9193
MEM 243.890625 1743655099.0208
MEM 243.890625 1743655099.1260
MEM 243.890625 1743655099.2310
MEM 243.890625 1743655099.3359
MEM 243.890625 1743655099.4378
MEM 243.890625 1743655099.5424
MEM 243.890625 1743655099.6479
MEM 243.890625 1743655099.7531
MEM 243.890625 1743655099.8590
MEM 243.890625 1743655099.9599
MEM 243.890625 1743655100.0653
MEM 243.890625 1743655100.1667
MEM 243.890625 1743655100.2711
MEM 243.890625 1743655100.3746
MEM 243.890625 1743655100.4779
MEM 243.890625 1743655100.5829
MEM 243.890625 1743655100.6885
MEM 243.890625 1743655100.7904
MEM 243.890625 1743655100.8962
MEM 243.890625 1743655100.9980
MEM 243.890625 1743655101.0994
MEM 243.890625 1743655101.2018
MEM 243.890625 1743655101.3026
MEM 243.828125 1743655101.4085
MEM 243.828125 1743655101.5137
MEM 243.828125 1743655101.6168
MEM 243.828125 1743655101.7185
MEM 243.796875 1743655101.8237
MEM 243.796875 1743655101.9295
MEM 243.796875 1743655102.0328
MEM 243.796875 1743655102.1354
MEM 243.796875 1743655102.2407
MEM 243.796875 1743655102.3428
MEM 243.796875 1743655102.4438
MEM 243.796875 1743655102.5448
MEM 243.796875 1743655102.6477
MEM 243.796875 1743655102.7533
MEM 243.796875 1743655102.8550
MEM 243.796875 1743655102.9567
MEM 243.796875 1743655103.0620
MEM 243.796875 1743655103.1659
