CMDLINE python run_backtest.py --strategy enhanced_market_regime --data /Users/martinshih/Downloads/Systematic/Candlestick_Data/MES_Data/U19_H25.csv --steps 1,2 --train_start 2023-01-01 --train_end 2023-03-31 --mes-data --jobs 8
MEM 0.187500 1743650638.8391
MEM 28.625000 1743650638.9443
MEM 50.843750 1743650639.0447
MEM 64.906250 1743650639.1459
MEM 76.562500 1743650639.2510
MEM 85.890625 1743650639.3531
MEM 132.625000 1743650639.4543
MEM 160.234375 1743650639.5550
MEM 200.015625 1743650639.6602
MEM 188.312500 1743650639.7662
MEM 188.312500 1743650639.8700
MEM 191.953125 1743650639.9753
MEM 185.687500 1743650640.0788
MEM 109.203125 1743650640.1840
MEM 109.203125 1743650640.2875
MEM 109.203125 1743650640.3955
MEM 109.203125 1743650640.4965
MEM 109.203125 1743650640.6017
MEM 109.046875 1743650640.7045
MEM 109.046875 1743650640.8108
MEM 108.984375 1743650640.9136
MEM 108.453125 1743650641.0189
MEM 108.453125 1743650641.1210
MEM 108.453125 1743650641.2249
MEM 108.453125 1743650641.3278
MEM 108.453125 1743650641.4342
MEM 108.453125 1743650641.5368
MEM 106.500000 1743650641.6426
MEM 106.078125 1743650641.7478
MEM 106.078125 1743650641.8496
MEM 106.078125 1743650641.9506
MEM 106.078125 1743650642.0561
MEM 106.078125 1743650642.1627
MEM 106.078125 1743650642.2679
MEM 106.078125 1743650642.3736
MEM 106.078125 1743650642.4790
MEM 106.078125 1743650642.5837
MEM 106.078125 1743650642.6869
MEM 106.078125 1743650642.7891
MEM 106.078125 1743650642.8913
MEM 106.078125 1743650642.9921
MEM 106.078125 1743650643.0973
MEM 106.078125 1743650643.1996
MEM 106.078125 1743650643.3104
MEM 106.078125 1743650643.4148
MEM 106.078125 1743650643.5171
MEM 106.078125 1743650643.6231
MEM 106.078125 1743650643.7246
MEM 107.703125 1743650643.8299
MEM 107.703125 1743650643.9331
MEM 107.703125 1743650644.0350
MEM 109.671875 1743650644.1401
MEM 112.515625 1743650644.2493
MEM 113.359375 1743650644.3507
MEM 113.359375 1743650644.4548
MEM 113.359375 1743650644.5612
MEM 113.359375 1743650644.6657
MEM 113.359375 1743650644.7692
MEM 113.359375 1743650644.8730
MEM 113.359375 1743650644.9756
MEM 113.359375 1743650645.0771
MEM 113.359375 1743650645.1838
MEM 113.359375 1743650645.2880
MEM 113.359375 1743650645.3934
MEM 113.359375 1743650645.4987
MEM 113.359375 1743650645.6020
MEM 113.359375 1743650645.7062
MEM 113.359375 1743650645.8111
MEM 113.359375 1743650645.9153
MEM 113.359375 1743650646.0159
MEM 113.359375 1743650646.1226
MEM 113.359375 1743650646.2265
