CMDLINE python run_backtest.py --strategy enhanced_market_regime --data /Users/martinshih/Downloads/Systematic/Candlestick_Data/MES_Data/U19_H25.csv --steps 1 --train_start 2023-01-01 --train_end 2023-03-31 --mes-data --jobs 8
MEM 0.171875 1743654350.4909
MEM 32.484375 1743654350.5960
MEM 54.984375 1743654350.6996
MEM 69.875000 1743654350.8047
MEM 79.328125 1743654350.9099
MEM 90.375000 1743654351.0116
MEM 142.046875 1743654351.1170
MEM 180.265625 1743654351.2221
MEM 185.093750 1743654351.3253
MEM 185.093750 1743654351.4282
MEM 185.093750 1743654351.5333
MEM 185.093750 1743654351.6385
MEM 185.093750 1743654351.7436
MEM 185.406250 1743654351.8443
MEM 189.125000 1743654351.9490
MEM 183.390625 1743654352.0499
MEM 140.171875 1743654352.1539
MEM 140.171875 1743654352.2589
MEM 140.171875 1743654352.3641
MEM 140.171875 1743654352.4675
MEM 140.171875 1743654352.5726
MEM 140.171875 1743654352.6771
MEM 140.171875 1743654352.7822
MEM 140.171875 1743654352.8874
MEM 140.171875 1743654352.9925
MEM 140.171875 1743654353.0976
MEM 140.171875 1743654353.2027
MEM 140.171875 1743654353.3078
MEM 140.171875 1743654353.4129
MEM 140.171875 1743654353.5180
MEM 140.171875 1743654353.6214
MEM 140.171875 1743654353.7266
MEM 140.171875 1743654353.8317
MEM 140.171875 1743654353.9368
MEM 140.171875 1743654354.0419
MEM 140.171875 1743654354.1470
MEM 140.171875 1743654354.2514
MEM 140.171875 1743654354.3565
MEM 140.171875 1743654354.4617
MEM 140.171875 1743654354.5667
MEM 139.390625 1743654354.6682
MEM 139.390625 1743654354.7707
MEM 139.390625 1743654354.8756
MEM 138.421875 1743654354.9808
MEM 138.546875 1743654355.0857
MEM 148.937500 1743654355.1908
MEM 149.187500 1743654355.2939
MEM 149.437500 1743654355.3991
MEM 149.453125 1743654355.5006
MEM 149.468750 1743654355.6022
MEM 149.484375 1743654355.7072
MEM 146.953125 1743654355.8106
MEM 146.953125 1743654355.9158
MEM 146.953125 1743654356.0192
MEM 146.953125 1743654356.1242
MEM 147.046875 1743654356.2293
MEM 147.046875 1743654356.3322
MEM 147.046875 1743654356.4372
MEM 147.046875 1743654356.5423
MEM 147.046875 1743654356.6451
MEM 111.062500 1743654356.7534
MEM 107.328125 1743654356.8586
MEM 107.328125 1743654356.9639
MEM 107.328125 1743654357.0691
MEM 107.328125 1743654357.1695
MEM 111.625000 1743654357.2707
MEM 111.625000 1743654357.3708
MEM 111.625000 1743654357.4719
MEM 111.625000 1743654357.5769
MEM 111.625000 1743654357.6820
MEM 111.625000 1743654357.7862
MEM 111.625000 1743654357.8912
MEM 111.625000 1743654357.9963
MEM 111.625000 1743654358.0966
MEM 111.625000 1743654358.2018
MEM 130.203125 1743654358.3069
MEM 151.171875 1743654358.4097
MEM 175.531250 1743654358.5149
MEM 180.875000 1743654358.6200
MEM 229.734375 1743654358.7243
MEM 230.515625 1743654358.8278
MEM 230.515625 1743654358.9330
MEM 232.671875 1743654359.0361
MEM 232.671875 1743654359.1387
MEM 232.671875 1743654359.2414
MEM 232.671875 1743654359.3427
MEM 232.671875 1743654359.4478
MEM 232.671875 1743654359.5535
MEM 232.671875 1743654359.6578
MEM 232.671875 1743654359.7632
MEM 232.671875 1743654359.8641
MEM 232.671875 1743654359.9656
MEM 232.671875 1743654360.0702
MEM 232.671875 1743654360.1721
MEM 232.671875 1743654360.2781
MEM 232.671875 1743654360.3799
MEM 232.671875 1743654360.4853
MEM 232.671875 1743654360.5875
MEM 232.671875 1743654360.6901
MEM 232.671875 1743654360.7959
MEM 227.328125 1743654360.8967
MEM 227.375000 1743654361.0020
MEM 227.921875 1743654361.1078
MEM 227.921875 1743654361.2135
MEM 227.921875 1743654361.3190
MEM 227.843750 1743654361.4245
MEM 227.875000 1743654361.5298
MEM 227.875000 1743654361.6355
MEM 227.875000 1743654361.7404
MEM 227.875000 1743654361.8413
MEM 227.875000 1743654361.9432
MEM 227.953125 1743654362.0486
MEM 227.953125 1743654362.1541
MEM 227.953125 1743654362.2564
MEM 227.953125 1743654362.3624
MEM 227.953125 1743654362.4657
MEM 227.953125 1743654362.5709
MEM 227.953125 1743654362.6764
MEM 227.953125 1743654362.7790
MEM 227.953125 1743654362.8844
MEM 227.953125 1743654362.9889
MEM 227.953125 1743654363.0920
MEM 227.953125 1743654363.1973
MEM 227.953125 1743654363.3023
MEM 227.937500 1743654363.4116
MEM 229.437500 1743654363.5168
MEM 241.968750 1743654363.6173
