CMDLINE python run_backtest.py --strategy enhanced_market_regime --data /Users/martinshih/Downloads/Systematic/Candlestick_Data/MES_Data/U19_H25.csv --steps 1,2 --train_start 2023-01-01 --train_end 2023-03-31 --mes-data --jobs 8
MEM 0.187500 1743648097.4530
MEM 28.203125 1743648097.5581
MEM 49.140625 1743648097.6618
MEM 62.500000 1743648097.7670
MEM 75.218750 1743648097.8722
MEM 81.828125 1743648097.9769
MEM 92.031250 1743648098.0807
MEM 152.906250 1743648098.1861
MEM 184.171875 1743648098.2909
MEM 186.359375 1743648098.3929
MEM 187.453125 1743648098.4974
MEM 187.453125 1743648098.5980
MEM 187.484375 1743648098.7031
MEM 187.500000 1743648098.8083
MEM 187.500000 1743648098.9135
MEM 187.500000 1743648099.0175
MEM 187.500000 1743648099.1226
MEM 187.500000 1743648099.2274
MEM 187.500000 1743648099.3326
MEM 188.484375 1743648099.4378
MEM 188.484375 1743648099.5429
MEM 188.484375 1743648099.6482
MEM 188.484375 1743648099.7520
MEM 188.484375 1743648099.8566
MEM 188.484375 1743648099.9618
MEM 188.015625 1743648100.0670
MEM 188.015625 1743648100.1721
MEM 180.250000 1743648100.2773
MEM 180.250000 1743648100.3810
MEM 183.937500 1743648100.4861
MEM 183.937500 1743648100.5914
MEM 183.937500 1743648100.6965
MEM 183.937500 1743648100.8006
MEM 183.937500 1743648100.9058
MEM 137.156250 1743648101.0109
MEM 137.156250 1743648101.1158
MEM 137.156250 1743648101.2164
MEM 137.156250 1743648101.3170
MEM 139.718750 1743648101.4181
MEM 139.718750 1743648101.5232
MEM 139.718750 1743648101.6284
MEM 139.718750 1743648101.7333
MEM 139.718750 1743648101.8392
MEM 139.718750 1743648101.9441
MEM 139.718750 1743648102.0487
MEM 139.718750 1743648102.1538
MEM 139.718750 1743648102.2591
MEM 139.843750 1743648102.3634
MEM 139.843750 1743648102.4685
MEM 139.843750 1743648102.5692
MEM 139.843750 1743648102.6700
MEM 136.406250 1743648102.7706
MEM 136.406250 1743648102.8743
MEM 136.406250 1743648102.9795
MEM 136.406250 1743648103.0846
MEM 136.406250 1743648103.1897
MEM 140.843750 1743648103.2931
MEM 161.796875 1743648103.3982
MEM 181.609375 1743648103.5025
MEM 178.796875 1743648103.6077
MEM 179.046875 1743648103.7128
MEM 179.140625 1743648103.8135
MEM 178.171875 1743648103.9168
MEM 175.296875 1743648104.0187
MEM 205.578125 1743648104.1200
MEM 224.546875 1743648104.2249
MEM 223.812500 1743648104.3305
MEM 221.921875 1743648104.4385
MEM 224.062500 1743648104.5403
MEM 221.812500 1743648104.6455
MEM 221.812500 1743648104.7512
MEM 221.812500 1743648104.8555
MEM 221.812500 1743648104.9564
MEM 221.546875 1743648105.0594
MEM 221.546875 1743648105.1605
MEM 221.562500 1743648105.2659
MEM 221.562500 1743648105.3709
MEM 221.562500 1743648105.4762
MEM 219.515625 1743648105.5815
MEM 219.515625 1743648105.6872
MEM 219.515625 1743648105.7909
MEM 219.515625 1743648105.8959
MEM 219.515625 1743648106.0003
MEM 219.515625 1743648106.1054
MEM 219.515625 1743648106.2108
MEM 219.515625 1743648106.3159
MEM 219.515625 1743648106.4214
MEM 219.515625 1743648106.5268
MEM 219.515625 1743648106.6285
MEM 219.515625 1743648106.7316
MEM 219.515625 1743648106.8373
MEM 219.515625 1743648106.9385
MEM 219.515625 1743648107.0447
MEM 219.515625 1743648107.1482
MEM 219.515625 1743648107.2539
MEM 219.515625 1743648107.3577
MEM 219.500000 1743648107.4625
MEM 219.500000 1743648107.5668
MEM 219.500000 1743648107.6700
MEM 219.500000 1743648107.7754
MEM 219.500000 1743648107.8777
MEM 219.500000 1743648107.9836
MEM 219.500000 1743648108.0870
MEM 219.500000 1743648108.1895
MEM 219.500000 1743648108.2938
MEM 219.546875 1743648108.3988
MEM 219.609375 1743648108.5026
MEM 219.609375 1743648108.6077
MEM 219.609375 1743648108.7130
MEM 219.609375 1743648108.8151
MEM 219.609375 1743648108.9163
MEM 219.609375 1743648109.0201
MEM 219.609375 1743648109.1255
MEM 219.609375 1743648109.2278
MEM 219.609375 1743648109.3331
MEM 219.609375 1743648109.4359
MEM 219.609375 1743648109.5403
MEM 211.593750 1743648109.6416
MEM 211.593750 1743648109.7428
MEM 211.593750 1743648109.8473
MEM 211.453125 1743648109.9508
MEM 211.453125 1743648110.0536
MEM 211.234375 1743648110.1575
MEM 211.234375 1743648110.2627
MEM 211.234375 1743648110.3645
MEM 211.203125 1743648110.4686
MEM 211.203125 1743648110.5741
MEM 211.203125 1743648110.6822
MEM 211.203125 1743648110.7847
MEM 211.203125 1743648110.8901
MEM 200.734375 1743648110.9963
MEM 200.750000 1743648111.1012
MEM 200.265625 1743648111.2067
MEM 200.265625 1743648111.3120
MEM 200.265625 1743648111.4154
MEM 200.265625 1743648111.5192
MEM 200.265625 1743648111.6236
MEM 200.265625 1743648111.7289
MEM 191.656250 1743648111.8341
MEM 191.687500 1743648111.9347
MEM 183.015625 1743648112.0359
MEM 183.015625 1743648112.1409
MEM 152.109375 1743648112.2424
MEM 136.671875 1743648112.3476
MEM 133.046875 1743648112.4530
MEM 133.046875 1743648112.5539
MEM 133.046875 1743648112.6570
MEM 133.046875 1743648112.7622
MEM 124.640625 1743648112.8696
MEM 105.031250 1743648112.9702
MEM 105.031250 1743648113.0711
MEM 105.031250 1743648113.1718
MEM 105.031250 1743648113.2772
MEM 105.031250 1743648113.3825
MEM 105.031250 1743648113.4829
MEM 104.156250 1743648113.5881
MEM 104.156250 1743648113.6938
MEM 104.140625 1743648113.7984
MEM 103.984375 1743648113.9026
MEM 103.984375 1743648114.0037
MEM 103.984375 1743648114.1066
MEM 103.984375 1743648114.2095
MEM 103.984375 1743648114.3115
MEM 104.171875 1743648114.4123
MEM 104.171875 1743648114.5135
MEM 104.171875 1743648114.6174
MEM 104.171875 1743648114.7234
MEM 104.171875 1743648114.8288
MEM 104.171875 1743648114.9342
MEM 104.171875 1743648115.0365
MEM 104.171875 1743648115.1421
MEM 104.171875 1743648115.2477
MEM 104.171875 1743648115.3498
MEM 104.171875 1743648115.4556
MEM 104.171875 1743648115.5562
MEM 104.171875 1743648115.6595
MEM 104.171875 1743648115.7610
MEM 104.171875 1743648115.8635
MEM 104.171875 1743648115.9682
MEM 104.171875 1743648116.0734
MEM 103.781250 1743648116.1786
MEM 103.781250 1743648116.2842
MEM 103.781250 1743648116.3882
MEM 103.781250 1743648116.4926
MEM 103.781250 1743648116.5975
MEM 103.781250 1743648116.7028
MEM 95.609375 1743648116.8038
MEM 94.468750 1743648116.9091
MEM 94.468750 1743648117.0143
MEM 94.468750 1743648117.1197
MEM 94.468750 1743648117.2236
MEM 94.687500 1743648117.3290
MEM 91.484375 1743648117.4336
MEM 91.484375 1743648117.5379
MEM 91.484375 1743648117.6423
MEM 91.593750 1743648117.7457
MEM 91.593750 1743648117.8511
MEM 91.500000 1743648117.9553
MEM 91.500000 1743648118.0608
MEM 91.500000 1743648118.1662
MEM 91.500000 1743648118.2674
MEM 91.500000 1743648118.3724
MEM 93.046875 1743648118.4730
